0.0004944151253752484,0.0006322686757067084,0.0010390246806890584,0.001149606464740305,0.0017916012979110477,0.0025691929583217237,0.003645576173299333,0.005513592840853032,0.007419415114533459,0.011010919434635561,0.015840566181475387,0.023250616647438407,0.028726451842325394,0.041980953031634335,0.04811398764633148,0.11354923547731792
0.0005620472929954814,0.0006838612239435986,0.000988752877986498,0.0015232215080092481,0.001833597668499963,0.00267415107706009,0.003815990678355583,0.006183364857282001,0.009464526357419631,0.011879748055952714,0.017414431289613848,0.024202472583178453,0.0335175605282345,0.04791228863206246,0.06420930039098033,0.07378926839062842
0.0005178854826865277,0.0006473279939586285,0.0008335126982210638,0.0016241328175457036,0.0020997089852211885,0.0033402228642022717,0.004173171816866471,0.006416714720032273,0.009624175453801549,0.01429521116163115,0.02044853023994096,0.03115371637596091,0.042165337651044424,0.051234032522264356,0.06703065899757181,0.10877035374212723
0.0006897149479743319,0.000774514160495147,0.0012350943693978501,0.0014515351440558821,0.0025170893293630144,0.003284349520942271,0.005577479336075387,0.007896874954435584,0.011463203988360315,0.016537043370157302,0.023416402171891542,0.03487138209904473,0.04242312206539864,0.048446942001487046,0.05885751718062744,0.0921536890401368
0.0009746271295323071,0.0010275377028759166,0.001702085854893176,0.0016033914915186641,0.002222430339576672,0.004043311959782906,0.005321568269607536,0.0082038795605866,0.013176118036465238,0.018317635622736975,0.026333501012452368,0.03496618306417707,0.046245327800795544,0.04923100990611848,0.11433564836801585,0.1193854470465099
0.0008420037049036201,0.001039987690695519,0.0013752899683267602,0.0017091975932375409,0.002306984848220074,0.0036000206462718154,0.005331709595963138,0.007974847980075523,0.012715462609054765,0.019738394690078716,0.02763303503902935,0.03995690497952021,0.04152691028627158,0.077324005794918,0.12448558153629151,0.2545007513695791
0.0012659502632022023,0.0011479452362456568,0.0015034285065264616,0.0019006872542107396,0.002421108928881949,0.0042321200911258254,0.00504168678109106,0.008856059452852092,0.013387419088793167,0.01906705997250061,0.02663301708625978,0.035220541974592595,0.05362421788704757,0.09883792277943455,0.15957266192769146,0.3107531616573477
0.001327035296529913,0.0016198218425942134,0.002616911163546476,0.0018811900095618724,0.002939097117223747,0.004397505613621186,0.006048932000069668,0.009532592796095706,0.015799584826937,0.019279982030441047,0.028490338195265374,0.04138354564458423,0.04999144349408907,0.06878440173010966,0.10199778792040888,0.1490954868944877
0.001406298416015884,0.0012032516501883606,0.0024453729168452567,0.0019243353724221902,0.003221432555471122,0.0041177505797165845,0.007128460942976717,0.00863442734057213,0.014164500150096754,0.018529973211688873,0.02731350283271436,0.03500024165790441,0.04541066785055668,0.07149518771052026,0.07507883955627068,0.11841931903164175
0.001050816728335032,0.0011318600424738514,0.0012972222679331308,0.0020006015839417906,0.0030207600657422263,0.004134432970294614,0.006356516942646511,0.00887005002320409,0.012698599766995182,0.017216040834106217,0.024631250035447978,0.03637426237070927,0.04697420531743776,0.06294680581988839,0.09119714034358355,0.11098096594921898
0.0008459851710849713,0.0011780143008637382,0.001359173064940971,0.0021182647009089974,0.0030900024801043934,0.004186067606211645,0.00565461652516042,0.007809760398434812,0.01243402524879978,0.015849987595081286,0.023217979659945782,0.03171138196831966,0.04185484167837927,0.054926357682447496,0.06875589622420572,0.09603767187607272
0.0009742197731309778,0.001152455791356307,0.0015991799398430945,0.002384853309049728,0.0027236467407997307,0.0038134989459952945,0.004972024925437973,0.007462785500404115,0.011211421720295902,0.015352206923114448,0.020712257302357734,0.03185800028487808,0.036309146861994504,0.05328931482205329,0.06223130787861425,0.11885689401308082
